order_id,order_date,customer_id,product_id,product_name,category,region,country,quantity,unit_price,revenue,cost,profit,sales_channel,profit_margin_pct
ORD-005722,9/28/2025,CUST-02158,PROD-09405,Pen Set,Office Supplies,South,India,4,1893.37,7573.48,4132.13,3441.35,Online,45.44
ORD-005723,4/11/2025,CUST-01528,PROD-06836,Desk,Furniture,West,UAE,3,863.86,2591.58,1738.76,852.82,Online,32.91
ORD-005724,9/19/2025,CUST-02680,PROD-01267,Headphones,Electronics,North,Bangladesh,4,3031.88,12127.52,8914.02,3213.5,Offline,26.5
ORD-005725,1/25/2025,CUST-02541,PROD-03071,Training,Services,North,Bangladesh,4,482.65,1930.6,1495.24,435.36,Offline,22.55
ORD-005726,11/15/2025,CUST-02968,PROD-07123,Installation,Services,East,India,1,1713.99,1713.99,858.66,855.33,Online,49.9
ORD-005727,7/5/2024,CUST-01308,PROD-08964,Training,Services,North,Bangladesh,4,1714.02,6856.08,5248.93,1607.15,Online,23.44
ORD-005728,5/12/2025,CUST-02015,PROD-04126,Analytics License,Software,North,Nepal,3,1026.62,3079.86,1561.23,1518.63,Online,49.31
ORD-005729,8/22/2025,CUST-01687,PROD-02992,Security Suite,Software,North,Bangladesh,1,883.11,883.11,444.15,438.96,Offline,49.71
ORD-005730,12/15/2025,CUST-02513,PROD-09091,Notebook,Office Supplies,West,India,10,2078.9,20789,16659.19,4129.81,Online,19.87
ORD-005731,12/26/2024,CUST-03341,PROD-07281,Smartphone,Electronics,West,Saudi Arabia,10,673.28,6732.8,4017.67,2715.13,Online,40.33
ORD-005732,3/24/2025,CUST-02972,PROD-08293,Desk Organizer,Office Supplies,South,Sri Lanka,1,1076.55,1076.55,867.65,208.9,Online,19.4
ORD-005733,11/24/2025,CUST-01904,PROD-01041,Maintenance,Services,East,India,2,757.55,1515.1,963.98,551.12,Online,36.38
ORD-005734,11/10/2025,CUST-01258,PROD-06935,Laptop,Electronics,East,Thailand,1,990.85,990.85,500.78,490.07,Online,49.46
ORD-005735,6/29/2024,CUST-03353,PROD-07519,Desk Organizer,Office Supplies,East,Malaysia,3,884.84,2654.52,1460.96,1193.56,Offline,44.96
ORD-005736,5/9/2024,CUST-01667,PROD-03658,Desk Organizer,Office Supplies,East,Thailand,4,738.64,2954.56,2354.66,599.9,Offline,20.3
ORD-005737,5/28/2024,CUST-01724,PROD-02040,Pen Set,Office Supplies,East,Malaysia,1,1293.94,1293.94,755.65,538.29,Offline,41.6
ORD-005738,4/16/2025,CUST-02263,PROD-06530,Bookshelf,Furniture,South,Singapore,5,1115.1,5575.5,4434.09,1141.41,Offline,20.47
ORD-005739,12/21/2025,CUST-02901,PROD-07358,Training,Services,North,Nepal,2,4087.91,8175.82,4678.3,3497.52,Offline,42.78
ORD-005740,9/14/2025,CUST-02197,PROD-07751,Meeting Table,Furniture,South,Singapore,1,289.33,289.33,155.64,133.69,Online,46.21
ORD-005741,5/14/2025,CUST-01936,PROD-04323,Laptop,Electronics,West,India,4,1094.42,4377.68,2975.24,1402.44,Online,32.04
ORD-005742,10/10/2025,CUST-02584,PROD-01813,Desk Organizer,Office Supplies,East,Thailand,10,530.05,5300.5,3893.58,1406.92,Online,26.54
ORD-005743,12/20/2024,CUST-03080,PROD-05844,Desk,Furniture,West,UAE,3,1059.11,3177.33,2214.67,962.66,Online,30.3
ORD-005744,7/29/2024,CUST-01864,PROD-05068,Office Chair,Furniture,West,UAE,2,480.3,960.6,627.97,332.63,Partner,34.63
ORD-005745,10/19/2025,CUST-01388,PROD-05767,Maintenance,Services,North,India,2,1587.09,3174.18,2402.55,771.63,Online,24.31
ORD-005746,8/18/2025,CUST-02910,PROD-03946,Consulting,Services,East,Thailand,1,2281.08,2281.08,1785.8,495.28,Partner,21.71
ORD-005747,1/30/2024,CUST-02085,PROD-07048,Laptop,Electronics,East,Thailand,2,875.25,1750.5,853.46,897.04,Online,51.24
ORD-005748,7/30/2025,CUST-02504,PROD-02622,Analytics License,Software,West,India,1,2291.59,2291.59,1176.19,1115.4,Online,48.67
ORD-005749,1/24/2024,CUST-01772,PROD-06756,Training,Services,West,UAE,4,946.87,3787.48,1854.81,1932.67,Online,51.03
ORD-005750,12/23/2025,CUST-02655,PROD-03692,Analytics License,Software,East,Malaysia,3,310.09,930.27,592.5,337.77,Online,36.31
ORD-005751,8/9/2024,CUST-02951,PROD-02754,Desk Organizer,Office Supplies,North,Nepal,2,1453.01,2906.02,1457.29,1448.73,Partner,49.85
ORD-005752,8/24/2025,CUST-02854,PROD-05258,Security Suite,Software,West,UAE,2,793.89,1587.78,1282.79,304.99,Offline,19.21
ORD-005753,9/9/2025,CUST-01737,PROD-03027,Consulting,Services,North,Nepal,1,3205.5,3205.5,1733.22,1472.28,Online,45.93
ORD-005754,11/14/2025,CUST-01871,PROD-01089,Training,Services,West,India,4,1128.5,4514,3074.82,1439.18,Online,31.88
ORD-005755,8/11/2025,CUST-03369,PROD-02006,Pen Set,Office Supplies,West,UAE,3,1410.71,4232.13,3029.1,1203.03,Online,28.43
ORD-005756,8/2/2025,CUST-01919,PROD-03949,Laptop,Electronics,South,India,1,541.13,541.13,288.84,252.29,Partner,46.62
ORD-005757,2/4/2025,CUST-01508,PROD-03101,Installation,Services,East,Thailand,2,1922.55,3845.1,2966.03,879.07,Online,22.86
ORD-005758,8/26/2025,CUST-01069,PROD-03524,Meeting Table,Furniture,South,Singapore,5,776.42,3882.1,1961.81,1920.29,Partner,49.47
ORD-005759,5/26/2025,CUST-02944,PROD-01040,Consulting,Services,South,Sri Lanka,5,1381.34,6906.7,5565.64,1341.06,Online,19.42
ORD-005760,3/28/2024,CUST-02252,PROD-09735,Meeting Table,Furniture,South,Singapore,3,2106.58,6319.74,4582.15,1737.59,Online,27.49
ORD-005761,4/9/2025,CUST-03171,PROD-08060,Printer Paper,Office Supplies,West,Saudi Arabia,2,1091.41,2182.82,1277.89,904.93,Partner,41.46
ORD-005762,2/19/2024,CUST-02159,PROD-09349,Desk,Furniture,West,Saudi Arabia,2,381.54,763.08,409.88,353.2,Offline,46.29
ORD-005763,4/12/2024,CUST-02287,PROD-05075,Smartphone,Electronics,West,Saudi Arabia,1,2729.64,2729.64,2014.71,714.93,Partner,26.19
ORD-005764,1/2/2025,CUST-01051,PROD-09066,Installation,Services,North,Nepal,1,4238.26,4238.26,3269.28,968.98,Offline,22.86
ORD-005765,5/6/2025,CUST-01712,PROD-05258,Notebook,Office Supplies,West,UAE,1,1968.06,1968.06,1507.05,461.01,Offline,23.42
ORD-005766,7/11/2025,CUST-02725,PROD-01201,Monitor,Electronics,East,Malaysia,20,3169.39,63387.8,46436.84,16950.96,Offline,26.74
ORD-005767,11/21/2025,CUST-02137,PROD-08622,Laptop,Electronics,North,Nepal,3,2393.84,7181.52,4155.48,3026.04,Online,42.14
ORD-005768,9/24/2024,CUST-01024,PROD-01092,Desk,Furniture,North,India,20,1077.99,21559.8,15526.8,6033,Online,27.98
ORD-005769,1/31/2025,CUST-02116,PROD-01311,Pen Set,Office Supplies,South,Singapore,3,1250.02,3750.06,2943.9,806.16,Offline,21.5
ORD-005770,11/15/2024,CUST-02221,PROD-05084,Pen Set,Office Supplies,West,UAE,5,722.02,3610.1,2283.75,1326.35,Offline,36.74
ORD-005771,6/3/2025,CUST-01551,PROD-07049,Monitor,Electronics,East,Thailand,5,1492.64,7463.2,3634.93,3828.27,Partner,51.3
ORD-005772,3/24/2025,CUST-01059,PROD-07467,Notebook,Office Supplies,East,Malaysia,1,1306.4,1306.4,738.63,567.77,Online,43.46
ORD-005773,4/20/2025,CUST-02488,PROD-05412,CRM License,Software,North,India,1,470.35,470.35,368.58,101.77,Online,21.64
ORD-005774,8/12/2025,CUST-01344,PROD-08133,Desk Organizer,Office Supplies,East,Malaysia,3,427.27,1281.81,914.27,367.54,Online,28.67
ORD-005775,8/27/2024,CUST-03406,PROD-09585,Printer Paper,Office Supplies,North,India,10,360.02,3600.2,1974.1,1626.1,Partner,45.17
ORD-005776,9/14/2024,CUST-02443,PROD-07333,Monitor,Electronics,South,Singapore,1,831.79,831.79,529,302.79,Partner,36.4
ORD-005777,12/8/2025,CUST-01105,PROD-01962,Smartphone,Electronics,East,Malaysia,2,665.42,1330.84,764.51,566.33,Partner,42.55
ORD-005778,10/4/2025,CUST-01261,PROD-09360,CRM License,Software,North,India,10,536.02,5360.2,3365.28,1994.92,Online,37.22
ORD-005779,1/24/2025,CUST-02626,PROD-08133,Training,Services,West,India,3,1837.9,5513.7,4322.93,1190.77,Online,21.6
ORD-005780,12/8/2024,CUST-02562,PROD-01310,Pen Set,Office Supplies,North,India,5,653.11,3265.55,2296.85,968.7,Online,29.66
ORD-005781,1/21/2025,CUST-01302,PROD-05236,Training,Services,East,Thailand,3,1533.03,4599.09,3271.77,1327.32,Online,28.86
ORD-005782,1/28/2025,CUST-02417,PROD-02668,Monitor,Electronics,South,Sri Lanka,1,872.39,872.39,497.76,374.63,Partner,42.94
ORD-005783,11/13/2025,CUST-01505,PROD-07166,Headphones,Electronics,East,Malaysia,1,2057.62,2057.62,1465.06,592.56,Partner,28.8
ORD-005784,10/20/2025,CUST-01388,PROD-09496,Meeting Table,Furniture,North,India,4,1337.37,5349.48,3413.5,1935.98,Offline,36.19
ORD-005785,9/26/2024,CUST-03319,PROD-04720,Laptop,Electronics,North,Bangladesh,3,1157.52,3472.56,2727.31,745.25,Online,21.46
ORD-005786,5/28/2024,CUST-03128,PROD-09304,Headphones,Electronics,West,Saudi Arabia,5,1783.96,8919.8,6079.3,2840.5,Online,31.84
ORD-005787,1/14/2025,CUST-01514,PROD-09599,Training,Services,South,Singapore,10,664.47,6644.7,4224.59,2420.11,Online,36.42
ORD-005788,1/28/2024,CUST-03285,PROD-02537,Printer Paper,Office Supplies,West,India,2,1271.25,2542.5,1488.33,1054.17,Online,41.46
ORD-005789,5/28/2024,CUST-01702,PROD-07988,Bookshelf,Furniture,West,Saudi Arabia,1,348.5,348.5,275.25,73.25,Online,21.02
ORD-005790,2/23/2025,CUST-03005,PROD-09530,Headphones,Electronics,North,Bangladesh,3,844.76,2534.28,2027.69,506.59,Online,19.99
ORD-005791,10/6/2024,CUST-01080,PROD-05061,Desk,Furniture,South,India,3,315.34,946.02,749,197.02,Offline,20.83
ORD-005792,6/30/2024,CUST-03289,PROD-04402,Headphones,Electronics,East,Malaysia,10,993.92,9939.2,5729.45,4209.75,Online,42.36
ORD-005793,6/14/2024,CUST-02254,PROD-06821,Smartphone,Electronics,West,Saudi Arabia,1,2164.88,2164.88,1442.37,722.51,Offline,33.37
ORD-005794,1/17/2024,CUST-02752,PROD-07888,Installation,Services,West,UAE,3,545.87,1637.61,1130.01,507.6,Partner,31
ORD-005795,5/29/2024,CUST-01654,PROD-03898,Cloud Storage,Software,South,India,4,663.58,2654.32,2009.5,644.82,Online,24.29
ORD-005796,12/4/2024,CUST-02120,PROD-04059,Office Chair,Furniture,West,India,4,676.9,2707.6,1416.4,1291.2,Online,47.69
ORD-005797,2/14/2024,CUST-03418,PROD-07801,Desk,Furniture,North,Nepal,20,1047.23,20944.6,16606.74,4337.86,Offline,20.71
ORD-005798,5/16/2025,CUST-02999,PROD-05007,Notebook,Office Supplies,West,UAE,1,2873.83,2873.83,1674.97,1198.86,Offline,41.72
ORD-005799,7/7/2024,CUST-03148,PROD-08175,Training,Services,West,Saudi Arabia,1,1155.76,1155.76,914.25,241.51,Offline,20.9
ORD-005800,10/12/2025,CUST-03383,PROD-03364,CRM License,Software,North,Bangladesh,20,2514.19,50283.8,28944.09,21339.71,Offline,42.44
ORD-005801,3/1/2024,CUST-01307,PROD-09565,Notebook,Office Supplies,South,Singapore,2,1600.23,3200.46,2205.73,994.73,Partner,31.08
ORD-005802,10/20/2024,CUST-03109,PROD-07627,Monitor,Electronics,North,Nepal,2,2437.74,4875.48,3473.84,1401.64,Offline,28.75
ORD-005803,2/2/2024,CUST-01673,PROD-09416,Monitor,Electronics,South,Sri Lanka,2,1479.58,2959.16,1776.12,1183.04,Partner,39.98
ORD-005804,10/25/2024,CUST-03063,PROD-03566,Installation,Services,West,UAE,3,1266.31,3798.93,2527.93,1271,Partner,33.46
ORD-005805,2/18/2025,CUST-03177,PROD-02294,CRM License,Software,South,Sri Lanka,10,548.14,5481.4,4002.88,1478.52,Online,26.97
ORD-005806,9/15/2025,CUST-02875,PROD-05673,Desk Organizer,Office Supplies,North,Bangladesh,2,1385.48,2770.96,2252.15,518.81,Offline,18.72
ORD-005807,7/2/2025,CUST-03312,PROD-09140,Smartphone,Electronics,South,Sri Lanka,1,1562.95,1562.95,825.25,737.7,Partner,47.2
ORD-005808,3/6/2025,CUST-02680,PROD-04492,Maintenance,Services,West,Saudi Arabia,4,1581.53,6326.12,5094.85,1231.27,Online,19.46
ORD-005809,5/9/2025,CUST-02682,PROD-08025,Headphones,Electronics,East,India,20,2573.82,51476.4,26648.89,24827.51,Offline,48.23
ORD-005810,4/9/2024,CUST-01470,PROD-01882,Training,Services,South,Singapore,1,2849.95,2849.95,1907.37,942.58,Online,33.07
ORD-005811,1/23/2024,CUST-02210,PROD-04763,Office Chair,Furniture,North,India,3,2820.8,8462.4,5407.53,3054.87,Online,36.1
ORD-005812,2/23/2025,CUST-02221,PROD-08152,Installation,Services,West,UAE,2,2222.42,4444.84,3026.09,1418.75,Online,31.92
ORD-005813,2/27/2025,CUST-02144,PROD-05663,Notebook,Office Supplies,West,India,10,919.55,9195.5,6801.13,2394.37,Online,26.04
ORD-005814,5/1/2025,CUST-01798,PROD-04162,Security Suite,Software,South,Singapore,5,1124.76,5623.8,3603.64,2020.16,Partner,35.92
ORD-005815,12/30/2025,CUST-01767,PROD-04049,Monitor,Electronics,North,Bangladesh,5,1577.14,7885.7,4638.02,3247.68,Online,41.18
ORD-005816,3/29/2024,CUST-02820,PROD-03747,Installation,Services,North,Nepal,5,1337.54,6687.7,3402.85,3284.85,Online,49.12
ORD-005817,7/27/2024,CUST-02535,PROD-04278,Headphones,Electronics,North,Nepal,5,1489.29,7446.45,3717.67,3728.78,Offline,50.07
ORD-005818,9/27/2024,CUST-02949,PROD-07376,Office Chair,Furniture,East,Malaysia,1,700.82,700.82,346.06,354.76,Offline,50.62
ORD-005819,2/9/2025,CUST-03393,PROD-05686,Pen Set,Office Supplies,West,Saudi Arabia,2,1174.05,2348.1,1836.76,511.34,Partner,21.78
ORD-005820,12/21/2025,CUST-02662,PROD-05917,Bookshelf,Furniture,South,India,3,5344.46,16033.38,7904.69,8128.69,Online,50.7
ORD-005821,10/4/2024,CUST-03169,PROD-01374,Security Suite,Software,West,India,2,1393.66,2787.32,1618.95,1168.37,Offline,41.92
ORD-005822,7/24/2024,CUST-02252,PROD-03739,Laptop,Electronics,South,India,4,2248.9,8995.6,6406.73,2588.87,Offline,28.78
ORD-005823,8/12/2025,CUST-01438,PROD-07493,CRM License,Software,East,India,3,567.86,1703.58,1199.08,504.5,Online,29.61
ORD-005824,11/23/2024,CUST-01861,PROD-05483,Notebook,Office Supplies,East,India,3,1277.99,3833.97,2881.15,952.82,Offline,24.85
ORD-005825,9/1/2025,CUST-03000,PROD-07421,Analytics License,Software,North,India,1,935.95,935.95,535.09,400.86,Offline,42.83
ORD-005826,12/1/2024,CUST-02922,PROD-05058,CRM License,Software,South,Singapore,1,910.85,910.85,438.79,472.06,Partner,51.83
ORD-005827,8/28/2025,CUST-01172,PROD-07962,Monitor,Electronics,East,Malaysia,3,214.17,642.51,432.66,209.85,Partner,32.66
ORD-005828,8/14/2025,CUST-03431,PROD-06514,Notebook,Office Supplies,North,Nepal,10,2906.76,29067.6,22371.21,6696.39,Offline,23.04
ORD-005829,2/7/2024,CUST-01033,PROD-05569,Installation,Services,South,Sri Lanka,1,1387.34,1387.34,856.65,530.69,Offline,38.25
ORD-005830,8/15/2024,CUST-02106,PROD-07347,Analytics License,Software,East,Thailand,2,1384.05,2768.1,1576.21,1191.89,Offline,43.06
ORD-005831,4/27/2025,CUST-02159,PROD-02358,Consulting,Services,West,UAE,4,1750.09,7000.36,4059.02,2941.34,Partner,42.02
ORD-005832,5/13/2024,CUST-02997,PROD-04841,Smartphone,Electronics,South,Sri Lanka,5,1090.04,5450.2,2694.01,2756.19,Offline,50.57
ORD-005833,12/8/2025,CUST-01618,PROD-04849,Smartphone,Electronics,West,UAE,5,406.78,2033.9,1201.27,832.63,Offline,40.94
ORD-005834,1/24/2025,CUST-03368,PROD-01537,Meeting Table,Furniture,South,Singapore,1,3215.47,3215.47,2501.74,713.73,Partner,22.2
ORD-005835,9/4/2025,CUST-01130,PROD-07044,Maintenance,Services,West,Saudi Arabia,1,3695.43,3695.43,2164.21,1531.22,Offline,41.44
ORD-005836,2/28/2025,CUST-02812,PROD-03372,Notebook,Office Supplies,East,Thailand,1,611.44,611.44,298.95,312.49,Online,51.11
ORD-005837,8/9/2025,CUST-02057,PROD-08111,Desk,Furniture,West,India,2,986.4,1972.8,1522.6,450.2,Partner,22.82
ORD-005838,5/24/2025,CUST-01110,PROD-08346,Smartphone,Electronics,South,India,2,837.52,1675.04,1088.8,586.24,Offline,35
ORD-005839,12/20/2025,CUST-01177,PROD-09938,Bookshelf,Furniture,East,India,2,1461.45,2922.9,2320.38,602.52,Partner,20.61
ORD-005840,8/17/2025,CUST-02217,PROD-03439,Training,Services,East,India,2,836.57,1673.14,1261.37,411.77,Partner,24.61
ORD-005841,3/2/2025,CUST-01173,PROD-02243,Laptop,Electronics,South,India,3,1100.87,3302.61,2478.87,823.74,Online,24.94
ORD-005842,10/16/2025,CUST-02341,PROD-07776,Installation,Services,North,Nepal,5,599.75,2998.75,1569.2,1429.55,Offline,47.67
ORD-005843,4/18/2025,CUST-03179,PROD-02796,Notebook,Office Supplies,North,Bangladesh,1,1014.95,1014.95,600.79,414.16,Online,40.81
ORD-005844,7/21/2025,CUST-03227,PROD-03254,CRM License,Software,North,Nepal,1,2564.57,2564.57,1344.63,1219.94,Offline,47.57
ORD-005845,12/26/2024,CUST-01262,PROD-07953,CRM License,Software,West,UAE,2,613.3,1226.6,1000.57,226.03,Online,18.43
ORD-005846,7/29/2024,CUST-01230,PROD-07301,Consulting,Services,North,Nepal,3,1682.31,5046.93,3662.33,1384.6,Online,27.43
ORD-005847,6/27/2024,CUST-01383,PROD-08019,Laptop,Electronics,North,India,5,1911.39,9556.95,4716.41,4840.54,Offline,50.65
ORD-005848,2/27/2024,CUST-02941,PROD-07957,Meeting Table,Furniture,East,Thailand,1,3040.44,3040.44,2220.13,820.31,Partner,26.98
ORD-005849,3/13/2024,CUST-01863,PROD-08513,Consulting,Services,South,India,5,1294.15,6470.75,4152.93,2317.82,Online,35.82
ORD-005850,8/2/2024,CUST-03225,PROD-02772,CRM License,Software,South,Sri Lanka,1,808.75,808.75,528.64,280.11,Online,34.63
ORD-005851,3/13/2024,CUST-03084,PROD-06517,Pen Set,Office Supplies,North,Bangladesh,2,979.33,1958.66,1241.29,717.37,Online,36.63
ORD-005852,4/11/2025,CUST-02170,PROD-07496,Monitor,Electronics,West,UAE,4,957.56,3830.24,2864.47,965.77,Online,25.21
ORD-005853,9/27/2024,CUST-02738,PROD-06403,Monitor,Electronics,West,Saudi Arabia,1,1160.17,1160.17,729.34,430.83,Partner,37.14
ORD-005854,5/13/2025,CUST-02278,PROD-05997,Security Suite,Software,West,UAE,1,628.74,628.74,368.98,259.76,Partner,41.31
ORD-005855,12/19/2024,CUST-01492,PROD-02161,Laptop,Electronics,South,Sri Lanka,10,1761.35,17613.5,11748.56,5864.94,Online,33.3
ORD-005856,8/21/2024,CUST-03068,PROD-08726,Printer Paper,Office Supplies,West,Saudi Arabia,2,2218.6,4437.2,3404.75,1032.45,Online,23.27
ORD-005857,11/14/2024,CUST-01321,PROD-03316,Office Chair,Furniture,North,India,2,2050.67,4101.34,2296.46,1804.88,Offline,44.01
ORD-005858,1/19/2024,CUST-02749,PROD-02362,CRM License,Software,North,Bangladesh,2,2403.82,4807.64,2945.36,1862.28,Offline,38.74
ORD-005859,9/16/2025,CUST-02454,PROD-06613,Cloud Storage,Software,North,Nepal,2,836.02,1672.04,1229.09,442.95,Offline,26.49
ORD-005860,7/28/2025,CUST-03314,PROD-08474,Consulting,Services,East,Thailand,4,1531.35,6125.4,3128.4,2997,Partner,48.93
ORD-005861,1/6/2025,CUST-01084,PROD-08755,Notebook,Office Supplies,South,India,3,930.51,2791.53,1588.66,1202.87,Online,43.09
ORD-005862,7/2/2024,CUST-03193,PROD-02734,Meeting Table,Furniture,East,India,10,1581.43,15814.3,7755.25,8059.05,Online,50.96
ORD-005863,10/3/2024,CUST-01782,PROD-09442,Notebook,Office Supplies,North,India,3,2485.13,7455.39,4937.73,2517.66,Partner,33.77
ORD-005864,11/4/2025,CUST-02789,PROD-03072,Notebook,Office Supplies,South,India,4,4141.64,16566.56,9658.86,6907.7,Online,41.7
ORD-005865,5/24/2024,CUST-02531,PROD-05006,Printer Paper,Office Supplies,East,India,1,767.93,767.93,489.4,278.53,Online,36.27
ORD-005866,10/19/2025,CUST-01382,PROD-01231,Monitor,Electronics,South,Sri Lanka,1,1024.67,1024.67,569.3,455.37,Online,44.44
ORD-005867,3/21/2024,CUST-01358,PROD-03297,Pen Set,Office Supplies,East,India,5,1770.25,8851.25,6999.85,1851.4,Partner,20.92
ORD-005868,11/17/2024,CUST-01287,PROD-09970,Notebook,Office Supplies,North,India,2,889.36,1778.72,944.17,834.55,Offline,46.92
ORD-005869,3/10/2025,CUST-01781,PROD-09657,Desk Organizer,Office Supplies,West,India,1,647.68,647.68,362.37,285.31,Offline,44.05
ORD-005870,2/12/2024,CUST-02314,PROD-03666,CRM License,Software,East,Thailand,4,614.78,2459.12,1212.79,1246.33,Online,50.68
ORD-005871,11/8/2024,CUST-03274,PROD-08505,Cloud Storage,Software,North,Nepal,1,1347.89,1347.89,853.41,494.48,Offline,36.69
ORD-005872,10/19/2024,CUST-03425,PROD-06808,Monitor,Electronics,North,Bangladesh,4,1427.47,5709.88,2852.86,2857.02,Partner,50.04
ORD-005873,11/18/2025,CUST-03433,PROD-03040,Office Chair,Furniture,East,Malaysia,1,1243.9,1243.9,699.54,544.36,Offline,43.76
ORD-005874,3/9/2024,CUST-02319,PROD-04494,Pen Set,Office Supplies,West,UAE,2,1303.11,2606.22,1720.69,885.53,Partner,33.98
ORD-005875,2/25/2024,CUST-01442,PROD-01392,Installation,Services,South,Sri Lanka,5,1312.09,6560.45,3855.51,2704.94,Offline,41.23
ORD-005876,9/22/2025,CUST-01210,PROD-09794,Smartphone,Electronics,North,India,3,833.23,2499.69,1252.51,1247.18,Offline,49.89
ORD-005877,7/22/2024,CUST-01473,PROD-02471,Desk Organizer,Office Supplies,West,India,2,1510.01,3020.02,2452.93,567.09,Online,18.78
ORD-005878,2/23/2025,CUST-01375,PROD-04413,Headphones,Electronics,East,Malaysia,1,2866.5,2866.5,1590.53,1275.97,Online,44.51
ORD-005879,7/20/2025,CUST-01238,PROD-08689,Notebook,Office Supplies,South,India,1,594.9,594.9,305.65,289.25,Partner,48.62
ORD-005880,7/3/2025,CUST-02396,PROD-04485,Maintenance,Services,South,India,4,1251.94,5007.76,3990.81,1016.95,Online,20.31
ORD-005881,8/30/2024,CUST-02136,PROD-02466,Analytics License,Software,North,India,2,911.38,1822.76,1401.58,421.18,Offline,23.11
ORD-005882,7/19/2024,CUST-02305,PROD-08094,Analytics License,Software,East,Thailand,2,4702.9,9405.8,7389.12,2016.68,Partner,21.44
ORD-005883,4/18/2025,CUST-02691,PROD-04091,Training,Services,South,India,5,845.53,4227.65,2331.85,1895.8,Online,44.84
ORD-005884,6/10/2025,CUST-01756,PROD-02029,CRM License,Software,West,UAE,2,1451.58,2903.16,1493.86,1409.3,Online,48.54
ORD-005885,10/17/2025,CUST-02801,PROD-09952,Smartphone,Electronics,South,Sri Lanka,1,237.77,237.77,191.04,46.73,Online,19.65
ORD-005886,3/17/2024,CUST-03331,PROD-04443,Monitor,Electronics,South,Singapore,20,1052.48,21049.6,14533.13,6516.47,Online,30.96
ORD-005887,4/22/2025,CUST-02008,PROD-08257,Laptop,Electronics,East,Thailand,1,575.99,575.99,391.44,184.55,Online,32.04
ORD-005888,3/15/2025,CUST-01961,PROD-08555,Laptop,Electronics,West,India,1,301.12,301.12,234.79,66.33,Offline,22.03
ORD-005889,9/19/2024,CUST-02305,PROD-04142,Bookshelf,Furniture,West,Saudi Arabia,2,638.23,1276.46,865.73,410.73,Online,32.18
ORD-005890,7/3/2024,CUST-02891,PROD-06994,Headphones,Electronics,South,India,3,1030.26,3090.78,1687.7,1403.08,Online,45.4
ORD-005891,2/24/2024,CUST-01253,PROD-05113,Security Suite,Software,East,Malaysia,2,1683.51,3367.02,2098.99,1268.03,Online,37.66
ORD-005892,11/3/2024,CUST-01507,PROD-04768,Meeting Table,Furniture,East,India,4,2060.28,8241.12,4172.76,4068.36,Partner,49.37
ORD-005893,5/30/2025,CUST-01030,PROD-01721,Analytics License,Software,South,Sri Lanka,4,573.21,2292.84,1523.4,769.44,Partner,33.56
ORD-005894,10/25/2024,CUST-02030,PROD-02271,Meeting Table,Furniture,North,Bangladesh,2,1204.98,2409.96,1338.6,1071.36,Online,44.46
ORD-005895,7/5/2025,CUST-02565,PROD-07256,Smartphone,Electronics,South,India,5,2252.39,11261.95,8377.32,2884.63,Online,25.61
ORD-005896,8/17/2024,CUST-02589,PROD-08867,CRM License,Software,North,Bangladesh,4,1550.18,6200.72,4641.6,1559.12,Online,25.14
ORD-005897,1/11/2025,CUST-02844,PROD-02233,Smartphone,Electronics,West,UAE,1,1127.28,1127.28,893.06,234.22,Online,20.78
ORD-005898,10/12/2024,CUST-02096,PROD-06172,Security Suite,Software,South,Singapore,2,779.37,1558.74,1031.54,527.2,Partner,33.82
ORD-005899,5/17/2024,CUST-01056,PROD-02317,CRM License,Software,West,India,1,993.53,993.53,661.95,331.58,Online,33.37
ORD-005900,4/22/2025,CUST-01224,PROD-09509,Laptop,Electronics,East,India,1,380.25,380.25,189,191.25,Offline,50.3
ORD-005901,9/6/2025,CUST-03052,PROD-01620,Office Chair,Furniture,East,India,1,3375.09,3375.09,2404.81,970.28,Offline,28.75
ORD-005902,1/7/2024,CUST-02282,PROD-08800,Desk,Furniture,East,Thailand,5,1290.22,6451.1,3569.84,2881.26,Offline,44.66
ORD-005903,11/6/2025,CUST-01349,PROD-01930,Desk,Furniture,North,Bangladesh,5,2660.27,13301.35,10353.84,2947.51,Online,22.16
ORD-005904,2/22/2025,CUST-03313,PROD-08591,Smartphone,Electronics,South,Singapore,1,587.52,587.52,303.59,283.93,Online,48.33
ORD-005905,4/16/2025,CUST-01886,PROD-07548,Monitor,Electronics,North,Bangladesh,5,1586.8,7934,5845.73,2088.27,Online,26.32
ORD-005906,2/23/2025,CUST-03174,PROD-06725,Bookshelf,Furniture,East,India,1,1631.03,1631.03,1198.78,432.25,Online,26.5
ORD-005907,10/2/2024,CUST-01767,PROD-07935,Desk Organizer,Office Supplies,South,Singapore,5,1949.65,9748.25,5309.74,4438.51,Online,45.53
ORD-005908,7/14/2025,CUST-01420,PROD-01262,Analytics License,Software,West,UAE,3,1247.92,3743.76,2493.51,1250.25,Online,33.4
ORD-005909,8/30/2025,CUST-01632,PROD-02574,Bookshelf,Furniture,North,India,2,1708.39,3416.78,2056.21,1360.57,Online,39.82
ORD-005910,7/24/2025,CUST-03355,PROD-09295,Desk Organizer,Office Supplies,North,Bangladesh,3,1109.39,3328.17,1610.77,1717.4,Online,51.6
ORD-005911,11/19/2025,CUST-02040,PROD-09030,Headphones,Electronics,South,Singapore,4,817.33,3269.32,2456.82,812.5,Online,24.85
